2017-06-30 16:21:48.986380: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:48.986422: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:48.986429: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:48.986433: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:48.986437: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2017-06-30 16:21:49.366665: I tensorflow/core/common_runtime/gpu/gpu_device.cc:887] Found device 0 with properties: 
name: Tesla K40m
major: 3 minor: 5 memoryClockRate (GHz) 0.8755
pciBusID 0000:81:00.0
Iteration: 39900
Loss: 57.5328
Accuracy: 0.8
Iteration: 40000
Loss: 56.12
Accuracy: 0.76
Independent Test set: 0.7219
Iteration: 40100
Loss: 51.4404
Accuracy: 0.92
Iteration: 40200
Loss: 64.3293
Accuracy: 0.68
Iteration: 40300
Loss: 58.1709
Accuracy: 0.84
Iteration: 40400
Loss: 58.7657
Accuracy: 0.76
Iteration: 40500
Loss: 56.547
Accuracy: 0.76
Independent Test set: 0.7261
Iteration: 40600
Loss: 57.9715
Accuracy: 0.88
Iteration: 40700
Loss: 61.195
Accuracy: 0.68
Iteration: 40800
Loss: 62.3316
Accuracy: 0.64
Iteration: 40900
Loss: 63.5589
Accuracy: 0.72
Iteration: 41000
Loss: 60.4672
Accuracy: 0.64
Independent Test set: 0.721
Iteration: 41100
Loss: 58.6359
Accuracy: 0.8
Iteration: 41200
Loss: 59.8087
Accuracy: 0.8
Iteration: 41300
Loss: 61.1397
Accuracy: 0.76
Iteration: 41400
Loss: 54.541
Accuracy: 0.84
Iteration: 41500
Loss: 64.6845
Accuracy: 0.68
Independent Test set: 0.7117
Iteration: 41600
Loss: 58.4694
Accuracy: 0.8
Iteration: 41700
Loss: 60.4187
Accuracy: 0.64
Iteration: 41800
Loss: 59.8586
Accuracy: 0.76
Iteration: 41900
Loss: 54.4358
Accuracy: 0.88
Iteration: 42000
Loss: 59.8068
Accuracy: 0.72
Independent Test set: 0.7236
Iteration: 42100
Loss: 64.5687
Accuracy: 0.6
Iteration: 42200
Loss: 63.2622
Accuracy: 0.6
Iteration: 42300
Loss: 61.9831
Accuracy: 0.6
Iteration: 42400
Loss: 59.7902
Accuracy: 0.72
Iteration: 42500
Loss: 65.2555
Accuracy: 0.72
Independent Test set: 0.7213
Iteration: 42600
Loss: 56.0762
Accuracy: 0.8
Iteration: 42700
Loss: 60.5872
Accuracy: 0.68
Iteration: 42800
Loss: 62.9211
Accuracy: 0.68
Iteration: 42900
Loss: 61.2183
Accuracy: 0.68
Iteration: 43000
Loss: 66.2382
Accuracy: 0.76
Independent Test set: 0.7274
Iteration: 43100
Loss: 65.4438
Accuracy: 0.68
Iteration: 43200
Loss: 56.8623
Accuracy: 0.76
Iteration: 43300
Loss: 58.6977
Accuracy: 0.68
Iteration: 43400
Loss: 61.6908
Accuracy: 0.68
Iteration: 43500
Loss: 58.5788
Accuracy: 0.64
Independent Test set: 0.7304
Iteration: 43600
Loss: 65.885
Accuracy: 0.6
Iteration: 43700
Loss: 61.9437
Accuracy: 0.76
Iteration: 43800
Loss: 61.1396
Accuracy: 0.72
Iteration: 43900
Loss: 62.8537
Accuracy: 0.56
Iteration: 44000
Loss: 59.1226
Accuracy: 0.8
Independent Test set: 0.7197
Iteration: 44100
Loss: 53.8643
Accuracy: 0.92
Iteration: 44200
Loss: 56.5256
Accuracy: 0.76
Iteration: 44300
Loss: 58.3913
Accuracy: 0.76
Iteration: 44400
Loss: 63.8003
Accuracy: 0.52
Iteration: 44500
Loss: 61.0382
Accuracy: 0.72
Independent Test set: 0.7269
Iteration: 44600
Loss: 51.1597
Accuracy: 0.76
Iteration: 44700
Loss: 62.6677
Accuracy: 0.64
Iteration: 44800
Loss: 61.3247
Accuracy: 0.76
Iteration: 44900
Loss: 55.0318
Accuracy: 0.8
Iteration: 45000
Loss: 52.9755
Accuracy: 0.84
Independent Test set: 0.7303
Iteration: 45100
Loss: 64.3562
Accuracy: 0.64
Iteration: 45200
Loss: 56.4155
Accuracy: 0.76
Iteration: 45300
Loss: 59.5973
Accuracy: 0.8
Iteration: 45400
Loss: 61.8097
Accuracy: 0.64
Iteration: 45500
Loss: 56.8801
Accuracy: 0.68
Independent Test set: 0.7168
Iteration: 45600
Loss: 64.7426
Accuracy: 0.64
Iteration: 45700
Loss: 59.3247
Accuracy: 0.68
Iteration: 45800
Loss: 58.716
Accuracy: 0.72
Iteration: 45900
Loss: 56.4537
Accuracy: 0.8
Iteration: 46000
Loss: 59.1962
Accuracy: 0.72
Independent Test set: 0.7366
Iteration: 46100
Loss: 53.8074
Accuracy: 0.8
Iteration: 46200
Loss: 58.0165
Accuracy: 0.72
Iteration: 46300
Loss: 62.3469
Accuracy: 0.68
Iteration: 46400
Loss: 64.4941
Accuracy: 0.72
Iteration: 46500
Loss: 54.7277
Accuracy: 0.84
Independent Test set: 0.7293
Iteration: 46600
Loss: 57.6465
Accuracy: 0.76
Iteration: 46700
Loss: 53.2432
Accuracy: 0.8
Iteration: 46800
Loss: 58.3247
Accuracy: 0.8
Iteration: 46900
Loss: 58.7355
Accuracy: 0.68
Iteration: 47000
Loss: 63.1252
Accuracy: 0.64
Independent Test set: 0.7404
Iteration: 47100
Loss: 57.6849
Accuracy: 0.84
Iteration: 47200
Loss: 64.4433
Accuracy: 0.6
Iteration: 47300
Loss: 59.3989
Accuracy: 0.68
Iteration: 47400
Loss: 58.5052
Accuracy: 0.68
Iteration: 47500
Loss: 62.0258
Accuracy: 0.68
Independent Test set: 0.7336
Iteration: 47600
Loss: 57.2491
Accuracy: 0.68
Iteration: 47700
Loss: 50.2167
Accuracy: 0.84
Iteration: 47800
Loss: 60.0459
Accuracy: 0.6
Iteration: 47900
Loss: 56.3136
Accuracy: 0.8
Iteration: 48000
Loss: 55.2524
Accuracy: 0.84
Independent Test set: 0.7406
Iteration: 48100
Loss: 59.8086
Accuracy: 0.72
Iteration: 48200
Loss: 61.18
Accuracy: 0.72
Iteration: 48300
Loss: 53.722
Accuracy: 0.92
Iteration: 48400
Loss: 67.6159
Accuracy: 0.56
Iteration: 48500
Loss: 55.2237
Accuracy: 0.76
Independent Test set: 0.7271
Iteration: 48600
Loss: 61.2357
Accuracy: 0.76
Iteration: 48700
Loss: 56.3635
Accuracy: 0.8
Iteration: 48800
Loss: 54.2856
Accuracy: 0.8
Iteration: 48900
Loss: 62.6634
Accuracy: 0.64
Iteration: 49000
Loss: 54.4501
Accuracy: 0.84
Independent Test set: 0.7168
Iteration: 49100
Loss: 59.8042
Accuracy: 0.72
Iteration: 49200
Loss: 52.6712
Accuracy: 0.88
Iteration: 49300
Loss: 51.079
Accuracy: 0.88
Iteration: 49400
Loss: 55.7475
Accuracy: 0.76
Iteration: 49500
Loss: 60.8241
Accuracy: 0.72
Independent Test set: 0.7442
Iteration: 49600
Loss: 58.0771
Accuracy: 0.72
Iteration: 49700
Loss: 53.0703
Accuracy: 0.92
Iteration: 49800
Loss: 58.1504
Accuracy: 0.72
Iteration: 49900
Loss: 59.8644
Accuracy: 0.72
Iteration: 50000
Loss: 55.7416
Accuracy: 0.76
Independent Test set: 0.7398
Iteration: 50100
Loss: 51.1886
Accuracy: 0.84
Iteration: 50200
Loss: 58.3954
Accuracy: 0.64
Iteration: 50300
Loss: 49.9578
Accuracy: 0.92
Iteration: 50400
Loss: 59.5951
Accuracy: 0.68
Iteration: 50500
Loss: 59.2276
Accuracy: 0.72
Independent Test set: 0.7333
Iteration: 50600
Loss: 60.7634
Accuracy: 0.68
Iteration: 50700
Loss: 54.3827
Accuracy: 0.72
Iteration: 50800
Loss: 55.9267
Accuracy: 0.88
Iteration: 50900
Loss: 53.9164
Accuracy: 0.76
Iteration: 51000
Loss: 53.7739
Accuracy: 0.88
Independent Test set: 0.7518
Iteration: 51100
Loss: 48.0979
Accuracy: 0.84
Iteration: 51200
Loss: 59.1639
Accuracy: 0.64
Iteration: 51300
Loss: 62.2395
Accuracy: 0.64
Iteration: 51400
Loss: 64.1583
Accuracy: 0.64
Iteration: 51500
Loss: 66.0672
Accuracy: 0.64
Independent Test set: 0.727
Iteration: 51600
Loss: 57.7238
Accuracy: 0.72
Iteration: 51700
Loss: 62.1619
Accuracy: 0.52
Iteration: 51800
Loss: 62.2512
Accuracy: 0.68
Iteration: 51900
Loss: 56.709
Accuracy: 0.8
Iteration: 52000
Loss: 58.7285
Accuracy: 0.68
Independent Test set: 0.7379
Iteration: 52100
Loss: 50.6822
Accuracy: 0.88
Iteration: 52200
Loss: 54.1934
Accuracy: 0.84
Iteration: 52300
Loss: 58.5624
Accuracy: 0.8
Iteration: 52400
Loss: 56.3915
Accuracy: 0.8
Iteration: 52500
Loss: 55.3361
Accuracy: 0.76
Independent Test set: 0.7378
Iteration: 52600
Loss: 63.9336
Accuracy: 0.64
Iteration: 52700
Loss: 57.867
Accuracy: 0.72
Iteration: 52800
Loss: 54.5339
Accuracy: 0.8
Iteration: 52900
Loss: 50.4271
Accuracy: 0.88
Iteration: 53000
Loss: 53.6256
Accuracy: 0.8
Independent Test set: 0.7502
Iteration: 53100
Loss: 60.9749
Accuracy: 0.72
Iteration: 53200
Loss: 56.6528
Accuracy: 0.72
Iteration: 53300
Loss: 59.3634
Accuracy: 0.64
Iteration: 53400
Loss: 57.4406
Accuracy: 0.8
Iteration: 53500
Loss: 55.5331
Accuracy: 0.72
Independent Test set: 0.7481
Iteration: 53600
Loss: 51.8233
Accuracy: 0.92
Iteration: 53700
Loss: 61.3569
Accuracy: 0.76
Iteration: 53800
Loss: 57.4378
Accuracy: 0.72
Iteration: 53900
Loss: 55.0045
Accuracy: 0.88
Iteration: 54000
Loss: 57.583
Accuracy: 0.84
Independent Test set: 0.7613
Iteration: 54100
Loss: 63.3341
Accuracy: 0.56
Iteration: 54200
Loss: 61.081
Accuracy: 0.64
Iteration: 54300
Loss: 54.1113
Accuracy: 0.84
Iteration: 54400
Loss: 51.5641
Accuracy: 0.92
Iteration: 54500
Loss: 58.2287
Accuracy: 0.6
Independent Test set: 0.7545
Iteration: 54600
Loss: 60.8346
Accuracy: 0.76
Iteration: 54700
Loss: 56.367
Accuracy: 0.72
Iteration: 54800
Loss: 53.2948
Accuracy: 0.88
Iteration: 54900
Loss: 60.6609
Accuracy: 0.72
Iteration: 55000
Loss: 54.607
Accuracy: 0.88
Independent Test set: 0.7503
Iteration: 55100
Loss: 59.7746
Accuracy: 0.76
Iteration: 55200
Loss: 56.772
Accuracy: 0.76
Iteration: 55300
Loss: 52.1473
Accuracy: 0.84
Iteration: 55400
Loss: 55.1923
Accuracy: 0.76
Iteration: 55500
Loss: 55.1882
Accuracy: 0.8
Independent Test set: 0.7539
Iteration: 55600
Loss: 52.3799
Accuracy: 0.84
Iteration: 55700
Loss: 61.0845
Accuracy: 0.68
Iteration: 55800
Loss: 53.0646
Accuracy: 0.84
Iteration: 55900
Loss: 60.4359
Accuracy: 0.72
Iteration: 56000
Loss: 57.3702
Accuracy: 0.76
Independent Test set: 0.7453
Iteration: 56100
Loss: 56.0791
Accuracy: 0.8
Iteration: 56200
Loss: 60.8028
Accuracy: 0.68
Iteration: 56300
Loss: 55.045
Accuracy: 0.72
Iteration: 56400
Loss: 59.8726
Accuracy: 0.68
Iteration: 56500
Loss: 60.2418
Accuracy: 0.76
Independent Test set: 0.7643
Iteration: 56600
Loss: 50.6354
Accuracy: 0.88
Iteration: 56700
Loss: 51.5958
Accuracy: 0.88
Iteration: 56800
Loss: 57.1158
Accuracy: 0.8
Iteration: 56900
Loss: 57.7998
Accuracy: 0.72
Iteration: 57000
Loss: 52.603
Accuracy: 0.84
Independent Test set: 0.7572
Iteration: 57100
Loss: 53.9629
Accuracy: 0.8
Iteration: 57200
Loss: 51.4541
Accuracy: 0.84
Iteration: 57300
Loss: 47.277
Accuracy: 0.88
Iteration: 57400
Loss: 53.9426
Accuracy: 0.76
Iteration: 57500
Loss: 59.8704
Accuracy: 0.72
Independent Test set: 0.7561
Iteration: 57600
Loss: 50.8811
Accuracy: 0.8
Iteration: 57700
Loss: 54.6727
Accuracy: 0.8
Iteration: 57800
Loss: 54.8938
Accuracy: 0.84
Iteration: 57900
Loss: 52.1921
Accuracy: 0.84
Iteration: 58000
Loss: 53.9728
Accuracy: 0.88
Independent Test set: 0.7622
Iteration: 58100
Loss: 52.3506
Accuracy: 0.84
Iteration: 58200
Loss: 58.1818
Accuracy: 0.72
Iteration: 58300
Loss: 50.422
Accuracy: 0.84
Iteration: 58400
Loss: 54.512
Accuracy: 0.76
Iteration: 58500
Loss: 58.1405
Accuracy: 0.68
Independent Test set: 0.7637
Iteration: 58600
Loss: 51.8048
Accuracy: 0.92
Iteration: 58700
Loss: 56.9248
Accuracy: 0.8
Iteration: 58800
Loss: 53.8272
Accuracy: 0.84
Iteration: 58900
Loss: 48.4992
Accuracy: 0.84
Iteration: 59000
Loss: 60.1184
Accuracy: 0.68
Independent Test set: 0.7637
Iteration: 59100
Loss: 47.3458
Accuracy: 0.92
Iteration: 59200
Loss: 58.6089
Accuracy: 0.68
Iteration: 59300
Loss: 56.7407
Accuracy: 0.72
Iteration: 59400
Loss: 48.5878
Accuracy: 0.96
Iteration: 59500
Loss: 61.6154
Accuracy: 0.68
Independent Test set: 0.7548
Iteration: 59600
Loss: 66.6832
Accuracy: 0.6
Iteration: 59700
Loss: 56.0583
Accuracy: 0.8
Iteration: 59800
Loss: 59.7748
Accuracy: 0.56
Iteration: 59900
Loss: 50.643
Accuracy: 0.88
Iteration: 60000
Loss: 56.3295
Accuracy: 0.88
Independent Test set: 0.7612
Iteration: 60100
Loss: 53.5948
Accuracy: 0.8
Iteration: 60200
Loss: 53.811
Accuracy: 0.84
Iteration: 60300
Loss: 61.3925
Accuracy: 0.72
Iteration: 60400
Loss: 57.4098
Accuracy: 0.8
Iteration: 60500
Loss: 50.1784
Accuracy: 0.88
Independent Test set: 0.7715
Iteration: 60600
Loss: 54.3975
Accuracy: 0.76
Iteration: 60700
Loss: 54.8053
Accuracy: 0.76
Iteration: 60800
Loss: 50.5577
Accuracy: 0.92
Iteration: 60900
Loss: 60.3983
Accuracy: 0.64
Iteration: 61000
Loss: 59.0728
Accuracy: 0.76
Independent Test set: 0.773
Iteration: 61100
Loss: 53.4293
Accuracy: 0.8
Iteration: 61200
Loss: 65.9211
Accuracy: 0.68
Iteration: 61300
Loss: 56.8477
Accuracy: 0.84
Iteration: 61400
Loss: 52.7959
Accuracy: 0.76
Iteration: 61500
Loss: 53.3643
Accuracy: 0.8
Independent Test set: 0.7729
Iteration: 61600
Loss: 56.0363
Accuracy: 0.76
Iteration: 61700
Loss: 55.201
Accuracy: 0.72
Iteration: 61800
Loss: 56.1452
Accuracy: 0.76
Iteration: 61900
Loss: 64.7077
Accuracy: 0.6
Iteration: 62000
Loss: 49.4013
Accuracy: 0.8
Independent Test set: 0.7695
Iteration: 62100
Loss: 51.3256
Accuracy: 0.84
Iteration: 62200
Loss: 54.4143
Accuracy: 0.76
Iteration: 62300
Loss: 56.7201
Accuracy: 0.72
Iteration: 62400
Loss: 53.7288
Accuracy: 0.88
Iteration: 62500
Loss: 57.7141
Accuracy: 0.68
Independent Test set: 0.7748
Iteration: 62600
Loss: 53.2294
Accuracy: 0.84
Iteration: 62700
Loss: 54.999
Accuracy: 0.84
Iteration: 62800
Loss: 54.7767
Accuracy: 0.8
Iteration: 62900
Loss: 63.8776
Accuracy: 0.72
Iteration: 63000
Loss: 55.021
Accuracy: 0.76
Independent Test set: 0.7703
Iteration: 63100
Loss: 56.1814
Accuracy: 0.76
Iteration: 63200
Loss: 52.6783
Accuracy: 0.84
Iteration: 63300
Loss: 51.5325
Accuracy: 0.84
Iteration: 63400
Loss: 57.8985
Accuracy: 0.84
Iteration: 63500
Loss: 63.7448
Accuracy: 0.6
Independent Test set: 0.7637
Iteration: 63600
Loss: 49.1467
Accuracy: 0.96
Iteration: 63700
Loss: 55.47
Accuracy: 0.8
Iteration: 63800
Loss: 53.4918
Accuracy: 0.84
Iteration: 63900
Loss: 49.0685
Accuracy: 0.88
Iteration: 64000
Loss: 53.4458
Accuracy: 0.84
Independent Test set: 0.7733
Iteration: 64100
Loss: 51.0648
Accuracy: 0.84
Iteration: 64200
Loss: 59.5063
Accuracy: 0.72
Iteration: 64300
Loss: 61.3975
Accuracy: 0.68
Iteration: 64400
Loss: 56.694
Accuracy: 0.76
Iteration: 64500
Loss: 50.864
Accuracy: 0.88
Independent Test set: 0.7654
Iteration: 64600
Loss: 51.7594
Accuracy: 0.84
Iteration: 64700
Loss: 46.8365
Accuracy: 0.92
Iteration: 64800
Loss: 59.4939
Accuracy: 0.72
Iteration: 64900
Loss: 61.2508
Accuracy: 0.68
Iteration: 65000
Loss: 62.0388
Accuracy: 0.72
Independent Test set: 0.7578
Iteration: 65100
Loss: 55.3196
Accuracy: 0.8
Iteration: 65200
Loss: 54.2029
Accuracy: 0.76
Iteration: 65300
Loss: 51.1195
Accuracy: 0.84
Iteration: 65400
Loss: 60.5299
Accuracy: 0.68
Iteration: 65500
Loss: 60.1886
Accuracy: 0.64
Independent Test set: 0.767
Iteration: 65600
Loss: 55.2999
Accuracy: 0.68
Iteration: 65700
Loss: 53.8091
Accuracy: 0.8
Iteration: 65800
Loss: 58.6783
Accuracy: 0.76
Iteration: 65900
Loss: 50.5132
Accuracy: 0.84
Iteration: 66000
Loss: 58.9986
Accuracy: 0.88
Independent Test set: 0.7733
Iteration: 66100
Loss: 55.5787
Accuracy: 0.8
Iteration: 66200
Loss: 48.1548
Accuracy: 0.88
Iteration: 66300
Loss: 49.1514
Accuracy: 0.84
Iteration: 66400
Loss: 49.9627
Accuracy: 0.88
Iteration: 66500
Loss: 50.9904
Accuracy: 0.88
Independent Test set: 0.7706
Iteration: 66600
Loss: 56.5898
Accuracy: 0.8
Iteration: 66700
Loss: 53.6974
Accuracy: 0.72
Iteration: 66800
Loss: 57.2867
Accuracy: 0.8
Iteration: 66900
Loss: 53.352
Accuracy: 0.8
Iteration: 67000
Loss: 50.4198
Accuracy: 0.88
Independent Test set: 0.7771
Iteration: 67100
Loss: 54.853
Accuracy: 0.68
Iteration: 67200
Loss: 53.8087
Accuracy: 0.8
Iteration: 67300
Loss: 56.5645
Accuracy: 0.84
Iteration: 67400
Loss: 51.1777
Accuracy: 0.76
Iteration: 67500
Loss: 57.7536
Accuracy: 0.72
Independent Test set: 0.7806
Iteration: 67600
Loss: 50.4809
Accuracy: 0.76
Iteration: 67700
Loss: 52.769
Accuracy: 0.8
Iteration: 67800
Loss: 54.2691
Accuracy: 0.88
Iteration: 67900
Loss: 57.4374
Accuracy: 0.76
Iteration: 68000
Loss: 55.3355
Accuracy: 0.76
Independent Test set: 0.7783
Iteration: 68100
Loss: 56.4867
Accuracy: 0.76
Iteration: 68200
Loss: 54.2474
Accuracy: 0.84
Iteration: 68300
Loss: 55.5714
Accuracy: 0.76
Iteration: 68400
Loss: 57.409
Accuracy: 0.68
Iteration: 68500
Loss: 52.3722
Accuracy: 0.8
Independent Test set: 0.7746
Iteration: 68600
Loss: 55.498
Accuracy: 0.72
Iteration: 68700
Loss: 60.1494
Accuracy: 0.64
Iteration: 68800
Loss: 56.84
Accuracy: 0.6
Iteration: 68900
Loss: 46.9728
Accuracy: 0.88
Iteration: 69000
Loss: 57.6782
Accuracy: 0.72
Independent Test set: 0.7735
Iteration: 69100
Loss: 50.6521
Accuracy: 0.76
Iteration: 69200
Loss: 61.8539
Accuracy: 0.6
Iteration: 69300
Loss: 47.6939
Accuracy: 0.88
Iteration: 69400
Loss: 48.8787
Accuracy: 0.88
Iteration: 69500
Loss: 60.5532
Accuracy: 0.56
Independent Test set: 0.7785
Iteration: 69600
Loss: 48.8969
Accuracy: 0.88
Iteration: 69700
Loss: 49.6991
Accuracy: 0.76
Iteration: 69800
Loss: 57.8423
Accuracy: 0.72
Iteration: 69900
Loss: 55.4433
Accuracy: 0.72
Iteration: 70000
Loss: 49.6974
Accuracy: 0.8
Independent Test set: 0.7876
Iteration: 70100
Loss: 46.0575
Accuracy: 0.92
Iteration: 70200
Loss: 56.9081
Accuracy: 0.72
Iteration: 70300
Loss: 54.8653
Accuracy: 0.8
Iteration: 70400
Loss: 49.5408
Accuracy: 0.88
Iteration: 70500
Loss: 51.2122
Accuracy: 0.84
Independent Test set: 0.7776
Iteration: 70600
Loss: 53.2046
Accuracy: 0.76
Iteration: 70700
Loss: 58.7045
Accuracy: 0.76
Iteration: 70800
Loss: 50.0161
Accuracy: 0.88
Iteration: 70900
Loss: 61.2362
Accuracy: 0.6
Iteration: 71000
Loss: 48.3354
Accuracy: 0.92
Independent Test set: 0.7695
Iteration: 71100
Loss: 53.4597
Accuracy: 0.8
Iteration: 71200
Loss: 60.5993
Accuracy: 0.72
Iteration: 71300
Loss: 56.972
Accuracy: 0.88
Iteration: 71400
Loss: 49.0953
Accuracy: 0.8
Iteration: 71500
Loss: 50.0155
Accuracy: 0.8
Independent Test set: 0.7815
Iteration: 71600
Loss: 60.6618
Accuracy: 0.72
Iteration: 71700
Loss: 51.14
Accuracy: 0.76
Iteration: 71800
Loss: 52.2162
Accuracy: 0.84
Iteration: 71900
Loss: 53.5127
Accuracy: 0.8
Iteration: 72000
Loss: 58.8356
Accuracy: 0.68
Independent Test set: 0.7776
Iteration: 72100
Loss: 50.9747
Accuracy: 0.8
Iteration: 72200
Loss: 57.2524
Accuracy: 0.68
Iteration: 72300
Loss: 49.2323
Accuracy: 0.8
Iteration: 72400
Loss: 58.4444
Accuracy: 0.68
Iteration: 72500
Loss: 51.7274
Accuracy: 0.88
Independent Test set: 0.7816
Iteration: 72600
Loss: 53.8096
Accuracy: 0.76
Iteration: 72700
Loss: 51.6546
Accuracy: 0.76
Iteration: 72800
Loss: 51.4335
Accuracy: 0.84
Iteration: 72900
Loss: 55.9592
Accuracy: 0.72
Iteration: 73000
Loss: 55.4833
Accuracy: 0.6
Independent Test set: 0.7683
Iteration: 73100
Loss: 55.3456
Accuracy: 0.8
Iteration: 73200
Loss: 57.4287
Accuracy: 0.6
Iteration: 73300
Loss: 52.5508
Accuracy: 0.88
Iteration: 73400
Loss: 51.1371
Accuracy: 0.92
Iteration: 73500
Loss: 46.8009
Accuracy: 0.88
Independent Test set: 0.7803
Iteration: 73600
Loss: 49.7909
Accuracy: 0.88
Iteration: 73700
Loss: 49.1075
Accuracy: 0.88
Iteration: 73800
Loss: 53.1026
Accuracy: 0.76
Iteration: 73900
Loss: 47.0213
Accuracy: 1.0
Iteration: 74000
Loss: 51.2495
Accuracy: 0.84
Independent Test set: 0.7698
Iteration: 74100
Loss: 51.0386
Accuracy: 0.8
Iteration: 74200
Loss: 53.6072
Accuracy: 0.76
Iteration: 74300
Loss: 53.5765
Accuracy: 0.8
Iteration: 74400
Loss: 48.8647
Accuracy: 0.92
Iteration: 74500
Loss: 55.1376
Accuracy: 0.88
Independent Test set: 0.7604
Iteration: 74600
Loss: 51.7764
Accuracy: 0.76
Iteration: 74700
Loss: 57.5598
Accuracy: 0.68
Iteration: 74800
Loss: 60.861
Accuracy: 0.64
Iteration: 74900
Loss: 58.3569
Accuracy: 0.76
Iteration: 75000
Loss: 53.2791
Accuracy: 0.8
Independent Test set: 0.7838
Iteration: 75100
Loss: 60.1757
Accuracy: 0.72
Iteration: 75200
Loss: 49.0505
Accuracy: 0.88
Iteration: 75300
Loss: 52.8004
Accuracy: 0.76
Iteration: 75400
Loss: 51.4166
Accuracy: 0.72
Iteration: 75500
Loss: 67.7827
Accuracy: 0.52
Independent Test set: 0.7786
Iteration: 75600
Loss: 49.4472
Accuracy: 0.8
Iteration: 75700
Loss: 55.28
Accuracy: 0.76
Iteration: 75800
Loss: 52.548
Accuracy: 0.76
Iteration: 75900
Loss: 54.1739
Accuracy: 0.8
Iteration: 76000
Loss: 52.4937
Accuracy: 0.8
Independent Test set: 0.7839
Iteration: 76100
Loss: 55.2431
Accuracy: 0.68
Iteration: 76200
Loss: 52.8846
Accuracy: 0.76
Iteration: 76300
Loss: 49.3143
Accuracy: 0.88
Iteration: 76400
Loss: 53.8072
Accuracy: 0.88
Iteration: 76500
Loss: 51.7262
Accuracy: 0.72
Independent Test set: 0.7771
Iteration: 76600
Loss: 49.1702
Accuracy: 0.8
Iteration: 76700
Loss: 51.9336
Accuracy: 0.88
Iteration: 76800
Loss: 51.7938
Accuracy: 0.8
Iteration: 76900
Loss: 47.5326
Accuracy: 0.88
Iteration: 77000
Loss: 53.6877
Accuracy: 0.68
Independent Test set: 0.7763
Iteration: 77100
Loss: 49.7546
Accuracy: 0.8
Iteration: 77200
Loss: 49.1769
Accuracy: 0.88
Iteration: 77300
Loss: 54.6065
Accuracy: 0.68
Iteration: 77400
Loss: 47.6395
Accuracy: 0.92
Iteration: 77500
Loss: 60.0171
Accuracy: 0.72
Independent Test set: 0.7849
Iteration: 77600
Loss: 50.8241
Accuracy: 0.96
Iteration: 77700
Loss: 51.9302
Accuracy: 0.76
Iteration: 77800
Loss: 52.5294
Accuracy: 0.68
Iteration: 77900
Loss: 49.0327
Accuracy: 0.92
Iteration: 78000
Loss: 56.2448
Accuracy: 0.76
Independent Test set: 0.7873
Iteration: 78100
Loss: 46.7737
Accuracy: 0.88
Iteration: 78200
Loss: 47.9605
Accuracy: 0.92
Iteration: 78300
Loss: 55.2685
Accuracy: 0.68
Iteration: 78400
Loss: 52.6074
Accuracy: 0.8
Iteration: 78500
Loss: 49.7317
Accuracy: 0.88
Independent Test set: 0.7859
Iteration: 78600
Loss: 53.8443
Accuracy: 0.84
Iteration: 78700
Loss: 58.1461
Accuracy: 0.72
Iteration: 78800
Loss: 52.007
Accuracy: 0.8
Iteration: 78900
Loss: 50.218
Accuracy: 0.76
Iteration: 79000
Loss: 50.941
Accuracy: 0.8
Independent Test set: 0.7875
Iteration: 79100
Loss: 47.8911
Accuracy: 0.92
Iteration: 79200
Loss: 54.6001
Accuracy: 0.8
Iteration: 79300
Loss: 52.521
Accuracy: 0.8
Iteration: 79400
Loss: 58.2398
Accuracy: 0.64
Iteration: 79500
Loss: 55.4679
Accuracy: 0.8
Independent Test set: 0.7761
Iteration: 79600
Loss: 54.5644
Accuracy: 0.64
Iteration: 79700
Loss: 53.7583
Accuracy: 0.76
Iteration: 79800
Loss: 52.7981
Accuracy: 0.72
Iteration: 79900
Loss: 54.4161
Accuracy: 0.76
Iteration: 80000
Loss: 55.9304
Accuracy: 0.68
Independent Test set: 0.778
Iteration: 80100
Loss: 52.3776
Accuracy: 0.76
Iteration: 80200
Loss: 54.8043
Accuracy: 0.8
Iteration: 80300
Loss: 51.7457
Accuracy: 0.6
Iteration: 80400
Loss: 52.8332
Accuracy: 0.72
Iteration: 80500
Loss: 54.1577
Accuracy: 0.8
Independent Test set: 0.7899
Iteration: 80600
Loss: 60.8631
Accuracy: 0.64
Iteration: 80700
Loss: 48.2598
Accuracy: 0.88
Iteration: 80800
Loss: 52.7061
Accuracy: 0.8
Iteration: 80900
Loss: 46.0028
Accuracy: 0.88
Iteration: 81000
Loss: 51.5712
Accuracy: 0.8
Independent Test set: 0.7765
Iteration: 81100
Loss: 55.5918
Accuracy: 0.72
Iteration: 81200
Loss: 52.5564
