7,2.34599,0.820888,,Data Point,Avg Dist -1,Avg Dist +1
8,1.28314,1.34395,,,,
4,1.61734,1.14401,,,,
1,0.982137,2.02084,,,,
8,1.15937,1.56398,,,,
6,0.549461,2.40803,,,,
6,0.512424,2.65496,,,,
4,1.6038,1.19266,,,,
6,0.266141,2.78055,,,,
0,1.18172,1.65144,,,,
5,1.23561,1.39255,,,,
5,1.60847,1.38736,,,,
3,1.78693,1.38001,,,,
3,1.74876,1.26312,,,,
5,1.50868,1.35142,,,,
7,2.50067,0.841369,,,,
2,0.95612,1.68577,,,,
5,1.28703,1.479,,,,
9,2.37758,0.899847,,,,
6,0.329448,2.60808,,,,
9,2.1808,1.12024,,,,
2,1.16383,1.4538,,,,
6,0.250942,2.74155,,,,
2,1.46477,1.48061,,,,
1,1.32512,2.04355,,,,
2,1.52312,1.38644,,,,
0,0.847469,1.74643,,,,
8,1.69219,1.20569,,,,
3,1.82493,1.32473,,,,
8,0.938494,1.79177,,,,
3,2.05838,1.30475,,,,
0,1.19039,1.53356,,,,
8,1.81004,1.0841,,,,
7,1.84773,1.05316,,,,
4,1.84752,1.06799,,,,
9,1.94862,1.13687,,,,
5,1.71504,1.23689,,,,
0,0.868794,1.8232,,,,
9,2.15451,0.838299,,,,
7,2.29452,0.883848,,,,
0,0.975081,1.66427,,,,
0,1.47856,1.30253,,,,
4,1.64778,1.16976,,,,
6,0.41079,2.58978,,,,
0,1.41292,1.37219,,,,
9,2.33997,0.838628,,,,
1,1.02113,1.86795,,,,
6,0.318577,2.71741,,,,
2,1.36668,1.66486,,,,
7,2.31322,1.13596,,,,
6,0.273726,2.75274,,,,
8,1.75911,1.06604,,,,
3,2.17196,1.19344,,,,
5,1.48349,1.47052,,,,
2,1.40856,1.32269,,,,
1,0.674175,2.45083,,,,
8,1.21988,1.53171,,,,
3,2.85259,1.16556,,,,
8,0.744723,1.90766,,,,
6,0.358056,2.63099,,,,
1,0.522327,2.35095,,,,
0,1.02377,1.86159,,,,
2,1.44527,1.4521,,,,
1,0.74997,2.11515,,,,
4,1.51703,1.13765,,,,
0,0.72113,2.01876,,,,
1,1.06334,1.66098,,,,
2,1.30061,1.34814,,,,
3,1.70625,1.18383,,,,
4,1.75285,1.33688,,,,
5,1.16129,1.62903,,,,
6,0.432536,2.37132,,,,
7,2.44725,0.562561,,,,
8,0.672857,2.0453,,,,
9,1.88017,1.20293,,,,
0,0.865261,2.11805,,,,
1,1.22492,1.56598,,,,
2,1.93006,1.084,,,,
3,2.13168,0.834203,,,,
4,1.7373,1.27204,,,,
5,1.385,1.61983,,,,
6,0.328589,2.86539,,,,
7,2.1474,0.768052,,,,
8,1.1635,1.49781,,,,
9,2.56158,0.812853,,,,
0,0.595418,2.21411,,,,
1,1.25308,1.54064,,,,
2,1.62844,1.18403,,,,
3,1.72096,1.22718,,,,
4,1.45853,1.62474,,,,
5,0.934826,1.96462,,,,
6,0.300536,2.72123,,,,
7,2.32778,0.672125,,,,
8,1.01367,1.71712,,,,
9,2.58843,0.689161,,,,
7,2.05072,0.802126,,,,
6,0.211796,2.89669,,,,
4,1.41401,1.47273,,,,
7,2.28284,0.712913,,,,
6,0.313559,2.87232,,,,
2,1.38185,1.45159,,,,
3,2.38797,0.761367,,,,
4,1.80922,1.21999,,,,
8,1.27391,1.20493,,,,
7,2.12142,0.888185,,,,
8,1.19203,1.42059,,,,
6,0.286744,2.76975,,,,
9,2.41912,0.632121,,,,
8,0.985694,1.64475,,,,
3,1.91451,1.10872,,,,
2,1.24576,1.67818,,,,
2,1.2643,1.449,,,,
8,1.50911,1.32451,,,,
4,1.86995,1.29601,,,,
8,0.93451,1.74099,,,,
5,1.09461,1.87391,,,,
6,0.218626,3.02703,,,,
5,0.851694,1.92848,,,,
0,0.914895,1.99701,,,,
2,1.64809,1.21235,,,,
0,0.637009,2.22999,,,,
1,1.25802,1.46935,,,,
1,1.13642,1.5416,,,,
2,1.6406,1.55978,,,,
9,2.48736,0.69926,,,,
6,0.262103,2.88283,,,,
8,0.944098,1.68062,,,,
2,1.88003,1.07172,,,,
1,1.39941,1.42551,,,,
0,0.651274,2.20223,,,,
6,0.188713,3.03013,,,,
5,1.3442,1.48039,,,,
2,1.08661,1.83805,,,,
9,2.21043,0.750468,,,,
7,2.44218,0.649203,,,,
5,1.02611,1.67217,,,,
3,1.59792,1.21317,,,,
9,2.79143,0.640763,,,,
3,1.33904,1.59767,,,,
7,2.03845,0.772947,,,,
1,0.946727,1.78376,,,,
8,0.862182,1.68563,,,,
3,1.50635,1.22381,,,,
8,0.772375,1.9285,,,,
1,0.887453,1.83995,,,,
9,2.8188,0.509223,,,,
5,1.30056,1.70227,,,,
5,1.22598,1.72355,,,,
0,0.667915,2.0923,,,,
1,1.22802,1.64753,,,,
1,1.35736,1.43351,,,,
9,2.48684,0.555268,,,,
8,1.28814,1.30892,,,,
2,1.30325,1.43773,,,,
6,0.213633,2.98515,,,,
0,0.547017,2.28392,,,,
4,1.0407,1.92644,,,,
5,1.06491,1.77139,,,,
0,0.837934,1.87408,,,,
3,1.39274,1.58077,,,,
1,0.71126,1.84797,,,,
8,0.956804,1.66207,,,,
6,0.287298,2.7631,,,,
7,1.99695,0.666842,,,,
5,1.24282,1.80076,,,,
9,2.38418,0.744759,,,,
9,2.1151,0.713057,,,,
3,1.7058,1.18916,,,,
0,0.444505,2.41475,,,,
3,1.92728,1.07864,,,,
1,0.801031,1.96591,,,,
4,1.66871,1.39837,,,,
4,1.3172,1.5696,,,,
0,1.19735,2.00151,,,,
4,0.971511,1.70613,,,,
9,2.46529,0.791624,,,,
0,0.821095,2.22248,,,,
1,0.718967,1.96834,,,,
2,1.09741,1.85082,,,,
3,1.19682,1.47144,,,,
5,0.886373,1.77331,,,,
6,0.269515,2.74902,,,,
7,2.15866,0.793102,,,,
8,0.852155,1.85079,,,,
0,0.582248,2.28366,,,,
1,0.723484,1.89546,,,,
2,1.43741,1.42111,,,,
3,1.08299,1.69025,,,,
5,0.48827,2.08399,,,,
6,0.261058,2.83849,,,,
7,2.24895,0.639659,,,,
8,1.01334,1.79656,,,,
9,2.50052,0.680065,,,,
0,0.823065,1.83648,,,,
1,0.596571,2.07159,,,,
2,1.10414,1.81138,,,,
3,1.66826,1.36388,,,,
5,1.29618,1.72528,,,,
6,0.260658,2.79579,,,,
7,2.0748,0.655225,,,,
8,0.613897,2.18669,,,,
9,2.26252,0.683084,,,,
9,2.10081,0.741985,,,,
7,2.4971,0.527216,,,,
0,0.909962,1.82836,,,,
9,2.24415,0.854337,,,,
0,0.982864,1.88705,,,,
1,0.714948,1.87525,,,,
5,1.07207,1.70561,,,,
8,1.09899,1.7187,,,,
8,0.880295,1.7102,,,,
0,1.18006,1.72469,,,,
9,2.14094,0.731713,,,,
3,1.02911,1.69196,,,,
2,1.00125,1.64155,,,,
7,2.56631,0.587795,,,,
8,1.2276,1.51014,,,,
4,1.24971,1.56106,,,,
6,0.323857,2.60355,,,,
1,0.920522,1.83212,,,,
0,0.79646,1.98611,,,,
4,1.09747,1.87008,,,,
9,2.36695,0.685068,,,,
4,0.725245,2.03025,,,,
2,1.25745,1.41514,,,,
0,0.817994,2.06806,,,,
5,0.959205,1.83863,,,,
0,0.817079,1.92112,,,,
1,0.908808,1.83295,,,,
6,0.291124,2.73492,,,,
9,2.16121,0.70555,,,,
3,1.02216,1.64524,,,,
2,0.883332,1.73409,,,,
9,2.02519,0.912874,,,,
1,0.901238,1.743,,,,
6,0.167058,2.98034,,,,
0,0.816088,2.07173,,,,
1,0.934514,1.7657,,,,
1,0.709889,1.96329,,,,
8,0.825666,1.81225,,,,
7,2.15233,0.604367,,,,
7,2.44694,0.534118,,,,
6,0.271432,2.77089,,,,
3,1.34023,1.3141,,,,
6,0.347615,2.63709,,,,
0,0.966355,1.87271,,,,
7,2.47801,0.659856,,,,
2,0.974798,1.61684,,,,
4,0.693477,2.00585,,,,
1,0.639268,1.99245,,,,
7,2.14398,0.64334,,,,
0,0.84558,1.97832,,,,
6,0.208892,2.95775,,,,
7,2.13822,0.716567,,,,
1,0.720326,1.9064,,,,
2,0.964592,1.77258,,,,
5,1.12439,1.80563,,,,
8,1.03529,1.57462,,,,
1,0.655204,2.01167,,,,
8,0.951452,1.87844,,,,
2,1.38025,1.3649,,,,
8,0.903921,1.74981,,,,
7,2.36473,0.582887,,,,
6,0.22639,2.7985,,,,
8,1.21535,1.59734,,,,
7,2.05584,0.752059,,,,
1,0.698629,1.94502,,,,
6,0.238963,2.91406,,,,
2,1.03493,1.76112,,,,
9,2.53453,0.510813,,,,
3,1.27233,1.57426,,,,
0,0.699517,2.05757,,,,
1,1.01618,1.87303,,,,
2,1.27047,1.40548,,,,
3,1.80235,0.878801,,,,
4,0.701927,2.0433,,,,
5,0.813693,1.89742,,,,
6,0.295003,2.73607,,,,
7,1.94551,0.773053,,,,
8,1.118,1.54076,,,,
9,2.48536,0.735362,,,,
0,1.12096,1.83037,,,,
1,0.8106,1.96714,,,,
2,1.96272,1.25708,,,,
3,1.54202,1.19283,,,,
4,1.0137,1.74525,,,,
5,1.09185,1.79879,,,,
6,0.504291,2.44554,,,,
7,1.65126,0.977022,,,,
8,1.52,1.15028,,,,
9,2.17007,0.957619,,,,
0,0.705868,2.18307,,,,
1,1.10093,1.7261,,,,
2,1.61115,1.45197,,,,
3,1.36066,1.38568,,,,
4,1.4312,1.51594,,,,
5,1.26599,1.50187,,,,
6,0.323525,2.67245,,,,
7,2.10545,0.899872,,,,
8,1.01235,1.56387,,,,
9,2.36577,0.703344,,,,
8,1.44342,1.23297,,,,
9,2.2516,0.935203,,,,
5,1.05875,1.57388,,,,
7,2.17893,0.729371,,,,
0,0.60015,2.26712,,,,
3,1.23386,1.42468,,,,
1,0.68196,2.1225,,,,
6,0.27075,2.8231,,,,
8,1.32081,1.2799,,,,
4,1.15992,1.58445,,,,
1,1.15894,1.73141,,,,
5,1.29763,1.59212,,,,
6,0.359881,2.49717,,,,
4,0.847255,1.86824,,,,
2,1.63454,1.62293,,,,
7,1.78992,1.10785,,,,
8,1.14206,1.45383,,,,
1,0.642372,2.14242,,,,
3,1.56997,1.30055,,,,
4,1.3215,1.37219,,,,
3,1.53348,1.36034,,,,
4,1.47354,1.36259,,,,
7,1.90381,0.778762,,,,
2,1.03327,1.82942,,,,
0,0.515779,2.33806,,,,
5,1.03715,1.70221,,,,
0,0.641778,1.94598,,,,
1,1.04229,1.75154,,,,
9,2.1449,0.743839,,,,
2,1.60001,1.27102,,,,
3,1.70283,1.18438,,,,
2,1.26784,1.5599,,,,
3,1.66962,1.39043,,,,
5,1.27427,1.74474,,,,
5,1.30239,1.73061,,,,
7,1.72783,1.07694,,,,
8,0.853297,1.8752,,,,
4,0.748467,1.98525,,,,
9,2.41175,0.612005,,,,
9,2.31227,0.736918,,,,
7,1.84322,0.977958,,,,
1,0.528194,2.12418,,,,
1,0.626529,2.14541,,,,
9,2.14967,0.688506,,,,
0,0.738064,2.17571,,,,
7,1.7941,1.07497,,,,
8,1.67238,0.860419,,,,
3,1.44609,1.3793,,,,
4,1.22104,1.56655,,,,
8,1.22828,1.50927,,,,
6,0.313963,2.84069,,,,
3,1.62956,1.20493,,,,
8,1.28365,1.29526,,,,
0,0.778831,1.96687,,,,
9,2.39862,0.579858,,,,
6,0.260823,2.75984,,,,
2,1.38729,1.29726,,,,
1,1.0777,1.69693,,,,
0,0.599101,2.09069,,,,
1,0.732923,2.02658,,,,
0,1.10275,1.80477,,,,
6,0.281626,2.84964,,,,
2,1.45278,1.72301,,,,
3,1.54587,1.35602,,,,
8,1.32336,1.31792,,,,
9,2.13461,0.926535,,,,
0,0.640332,2.23636,,,,
7,1.47945,1.11635,,,,
2,1.4304,1.40054,,,,
3,1.69465,0.886356,,,,
4,1.29033,1.5191,,,,
5,1.07095,1.57711,,,,
5,1.03161,1.46455,,,,
2,1.65528,1.22108,,,,
8,1.11844,1.48402,,,,
5,0.833425,1.9266,,,,
4,1.56771,1.20609,,,,
6,0.403676,2.48506,,,,
6,0.211251,2.85157,,,,
6,0.323763,2.7052,,,,
7,1.46482,1.22772,,,,
9,2.12619,0.806921,,,,
1,0.764834,1.92247,,,,
8,1.25571,1.37454,,,,
2,1.66454,1.3839,,,,
1,1.02457,1.97428,,,,
5,0.622885,2.14165,,,,
3,1.01906,1.69051,,,,
4,1.24589,1.58288,,,,
7,2.09417,0.866148,,,,
9,2.24814,0.785975,,,,
4,0.926065,1.7752,,,,
0,1.13377,1.643,,,,
0,0.951305,1.88941,,,,
0,0.773255,2.05157,,,,
1,0.764307,2.08042,,,,
2,1.15655,1.60977,,,,
3,2.14225,1.26632,,,,
4,1.53649,1.39792,,,,
5,0.886717,1.72853,,,,
6,0.490649,2.45298,,,,
7,2.2372,0.839282,,,,
8,1.37038,1.29849,,,,
9,1.85242,1.06246,,,,
0,0.80787,2.05846,,,,
1,1.03371,1.89578,,,,
2,1.54619,1.48797,,,,
3,1.6812,1.21457,,,,
4,1.95844,1.01901,,,,
5,2.37073,1.28601,,,,
6,0.421891,2.36113,,,,
7,2.12774,0.697439,,,,
8,0.917251,1.71767,,,,
9,1.98671,0.922221,,,,
0,1.04694,1.78784,,,,
1,0.65667,2.21131,,,,
2,1.67485,1.54403,,,,
3,1.93881,0.96234,,,,
4,1.15398,1.73391,,,,
5,1.84427,1.17473,,,,
6,0.363823,2.78949,,,,
9,1.90984,0.851542,,,,
0,0.982547,1.89312,,,,
1,1.03094,1.90509,,,,
3,1.70447,0.918251,,,,
1,0.938529,2.0531,,,,
5,1.38704,1.36799,,,,
1,0.694835,2.22852,,,,
2,1.22588,1.49631,,,,
4,1.00091,1.84421,,,,
9,1.51951,1.02688,,,,
2,1.04987,1.6443,,,,
4,0.891749,1.8526,,,,
6,0.273095,2.68674,,,,
8,1.30166,1.31474,,,,
0,1.14827,2.06301,,,,
1,1.19999,1.82429,,,,
1,0.681534,2.12431,,,,
9,1.77265,0.890778,,,,
2,1.0595,1.70202,,,,
6,0.192286,2.93681,,,,
6,0.401325,2.53161,,,,
8,1.17348,1.51851,,,,
7,1.93657,0.985202,,,,
4,0.785622,1.80501,,,,
2,1.32539,1.39702,,,,
9,2.12426,0.890448,,,,
7,1.97054,0.987809,,,,
0,0.728694,2.1986,,,,
2,1.99904,1.04665,,,,
1,0.923357,2.05382,,,,
0,1.06266,1.84709,,,,
3,1.45701,1.21369,,,,
6,0.335074,2.64894,,,,
0,0.81729,1.93603,,,,
1,0.903722,1.80355,,,,
2,1.50018,1.4142,,,,
3,1.26396,1.53144,,,,
4,1.38271,1.46654,,,,
5,0.772724,1.88682,,,,
6,0.399001,2.63038,,,,
7,2.62343,0.646165,,,,
8,1.26689,1.4831,,,,
9,2.15323,0.830374,,,,
0,0.570941,2.20267,,,,
1,0.754005,2.23415,,,,
2,1.63351,1.34635,,,,
3,2.23583,1.11491,,,,
4,1.59424,1.12919,,,,
5,1.30926,1.49839,,,,
6,0.241656,2.80198,,,,
7,2.15808,0.835502,,,,
8,1.03811,1.72829,,,,
9,2.00116,0.889741,,,,
0,1.02249,1.73312,,,,
1,0.578021,2.13058,,,,
2,1.30427,1.62678,,,,
3,1.31733,1.4478,,,,
4,2.06944,1.07642,,,,
5,1.05126,1.70997,,,,
6,0.72705,2.25766,,,,
7,2.57107,0.641535,,,,
8,1.2246,1.59126,,,,
9,2.38885,0.865846,,,,
8,1.15366,1.54003,,,,
6,0.274247,2.70565,,,,
5,1.58562,1.1075,,,,
9,2.88023,0.590754,,,,
7,1.72937,1.06934,,,,
0,0.850654,2.14433,,,,
2,1.42448,1.60405,,,,
3,2.17654,1.13384,,,,
4,1.90299,1.01942,,,,
3,2.38972,0.680267,,,,
8,1.54865,1.23768,,,,
5,0.881789,1.86227,,,,
1,1.0678,1.63939,,,,
5,1.30956,1.41425,,,,
2,1.4423,1.61411,,,,
3,2.33063,1.35737,,,,
0,0.76047,1.9744,,,,
1,0.817043,1.91135,,,,
2,1.23161,1.74589,,,,
1,0.794678,2.09872,,,,
3,1.8023,0.89473,,,,
2,1.53314,1.27698,,,,
6,0.302293,2.60534,,,,
5,1.10024,1.5959,,,,
3,1.72972,1.0892,,,,
0,0.707027,2.02824,,,,
7,2.09858,0.760307,,,,
2,1.29198,1.83329,,,,
7,2.24506,0.867604,,,,
4,1.23238,1.59695,,,,
6,0.440717,2.43332,,,,
4,1.24548,1.7171,,,,
0,0.567618,2.28261,,,,
5,1.30005,1.45549,,,,
9,1.64151,1.09959,,,,
9,2.01706,0.804012,,,,
8,1.03341,1.93278,,,,
9,1.87751,0.976393,,,,
5,1.08358,1.66941,,,,
3,2.24869,1.04378,,,,
1,1.08809,1.73358,,,,
7,1.86504,0.997335,,,,
4,0.723256,2.14988,,,,
7,2.56143,0.837494,,,,
6,0.424924,2.46067,,,,
5,1.04058,1.77986,,,,
4,1.13375,1.40634,,,,
0,0.726981,2.07893,,,,
0,0.775524,2.0079,,,,
6,0.520813,2.36905,,,,
6,0.436906,2.50448,,,,
2,1.36063,1.67618,,,,
0,0.678507,2.15457,,,,
6,0.388647,2.597,,,,
3,2.01986,1.4122,,,,
7,2.09582,0.904463,,,,
7,1.51674,1.07044,,,,
4,1.72505,1.41706,,,,
4,1.04174,1.58318,,,,
3,2.47221,0.740761,,,,
9,2.73059,0.555905,,,,
2,1.21544,1.82146,,,,
8,0.560446,2.29933,,,,
9,2.42366,0.709564,,,,
6,0.196902,2.94684,,,,
0,0.54434,2.18389,,,,
9,2.62254,0.662004,,,,
5,1.12718,1.69064,,,,
3,2.07752,0.837628,,,,
8,1.27508,1.52154,,,,
8,2.00951,0.896135,,,,
7,2.19117,0.804029,,,,
1,0.933284,1.91031,,,,
4,1.45974,1.3871,,,,
0,0.668081,2.20042,,,,
4,1.96084,1.22069,,,,
8,0.980339,1.83852,,,,
5,1.52542,1.46093,,,,
2,1.40186,1.47967,,,,
3,1.8093,1.1292,,,,
9,2.11999,0.902671,,,,
0,0.870429,2.002,,,,
1,0.850852,1.85019,,,,
9,1.86929,0.868416,,,,
1,0.583749,2.10929,,,,
5,1.10632,1.54529,,,,
1,0.949377,1.85199,,,,
7,2.08493,0.847206,,,,
4,1.48173,1.23764,,,,
8,0.972693,1.83056,,,,
6,0.229666,2.81665,,,,
2,1.60042,1.50461,,,,
1,0.622728,2.18238,,,,
6,0.257049,2.70649,,,,
8,1.01149,1.8311,,,,
8,0.763856,2.22133,,,,
0,0.90159,1.97968,,,,
1,0.704206,2.01969,,,,
2,1.02488,1.81412,,,,
3,1.68124,1.25432,,,,
4,1.61383,1.22689,,,,
7,2.64087,0.747454,,,,
8,1.02348,1.66048,,,,
9,2.77954,0.670076,,,,
0,0.950173,1.72932,,,,
1,1.04939,1.63194,,,,
2,1.02327,1.89647,,,,
3,1.73662,1.66646,,,,
4,1.76234,1.62384,,,,
6,0.721893,2.27681,,,,
7,1.98984,1.02615,,,,
8,1.26604,1.51607,,,,
9,2.08191,0.837715,,,,
0,0.966042,1.83356,,,,
1,0.793397,1.84239,,,,
2,1.55376,1.4517,,,,
3,1.88017,1.18251,,,,
4,1.97299,1.23917,,,,
7,1.85867,1.00592,,,,
8,1.46745,1.19505,,,,
9,2.04355,0.926416,,,,
1,0.661519,2.07702,,,,
4,1.69915,1.09347,,,,
5,1.06672,1.68598,,,,
3,2.20076,0.836599,,,,
3,1.85013,1.24858,,,,
0,0.939277,1.71893,,,,
9,2.17431,0.991454,,,,
5,0.788325,1.88852,,,,
4,1.23502,1.79019,,,,
3,1.68664,1.58671,,,,
0,1.15425,1.53048,,,,
8,0.947437,1.68459,,,,
4,1.24805,1.59196,,,,
6,0.482718,2.42991,,,,
7,2.18272,0.991545,,,,
0,1.05395,1.71582,,,,
7,2.06233,0.791512,,,,
7,2.40195,0.820697,,,,
1,0.867548,2.04071,,,,
6,0.580388,2.24748,,,,
9,1.88307,0.798678,,,,
1,1.33289,1.49765,,,,
3,1.2376,1.78095,,,,
6,0.629308,2.4562,,,,
2,1.47798,1.37767,,,,
3,2.47448,0.886594,,,,
8,1.74121,1.01389,,,,
2,1.26036,1.52604,,,,
3,1.88643,1.56462,,,,
8,1.51224,1.16082,,,,
9,1.96595,1.01373,,,,
5,0.791363,1.91965,,,,
8,1.5406,1.2498,,,,
8,1.4568,1.41301,,,,
7,2.34542,0.783989,,,,
1,0.79697,1.88289,,,,
7,1.95697,0.828291,,,,
1,0.756675,1.83693,,,,
1,0.950913,1.70506,,,,
0,0.601334,2.22469,,,,
3,2.34323,1.32929,,,,
4,1.46081,1.44193,,,,
2,1.18745,1.55332,,,,
6,0.460155,2.3958,,,,
4,1.52542,1.09949,,,,
7,2.25797,0.87235,,,,
4,1.62826,1.34399,,,,
2,1.29612,1.71328,,,,
7,1.99725,1.20727,,,,
4,1.67344,0.970962,,,,
2,0.780025,1.91725,,,,
9,2.40155,0.799709,,,,
2,1.40937,1.53011,,,,
7,2.30477,0.736374,,,,
9,2.28297,1.08566,,,,
2,1.41516,1.50784,,,,
1,0.571165,2.14547,,,,
0,0.819293,2.00516,,,,
6,0.503102,2.61915,,,,
5,1.51384,1.56902,,,,
3,1.29112,1.62928,,,,
4,0.855991,1.93242,,,,
8,1.34978,1.39899,,,,
5,0.805726,1.91617,,,,
9,1.95321,0.890995,,,,
6,0.450233,2.46698,,,,
9,2.22655,0.838317,,,,
0,0.757367,2.0229,,,,
6,0.50266,2.43764,,,,
3,2.37848,1.3247,,,,
0,1.02415,2.00272,,,,
8,1.38368,1.71092,,,,
1,0.915248,1.69138,,,,
6,0.463779,2.39692,,,,
0,0.985647,1.93889,,,,
0,0.971644,1.99527,,,,
1,0.878884,1.89876,,,,
2,1.13649,1.61429,,,,
3,2.21438,0.717521,,,,
4,2.15628,0.776422,,,,
5,0.874898,1.95259,,,,
6,0.430242,2.52654,,,,
7,1.95354,0.905464,,,,
0,1.42457,1.7872,,,,
1,1.07853,1.69542,,,,
2,0.922789,1.67764,,,,
3,1.79318,1.0028,,,,
4,1.07294,1.59642,,,,
7,2.39672,0.735554,,,,
8,0.993039,1.66249,,,,
9,2.57133,0.597486,,,,
0,0.870346,1.8069,,,,
1,0.836498,1.83405,,,,
2,1.17083,1.766,,,,
3,0.953066,1.64508,,,,
4,1.49016,1.12918,,,,
7,2.5598,0.674872,,,,
2,1.57526,1.42927,,,,
5,1.91403,1.37298,,,,
1,0.602439,2.14645,,,,
6,0.261269,2.78426,,,,
4,1.72911,1.16466,,,,
3,1.10905,1.68752,,,,
9,2.71735,0.455179,,,,
9,2.6384,0.66255,,,,
0,0.659162,2.05022,,,,
9,1.6697,1.02367,,,,
7,2.23748,0.964306,,,,
1,0.585974,2.22655,,,,
6,0.26361,2.83683,,,,
4,1.59346,1.07396,,,,
3,1.92165,0.880678,,,,
6,0.371472,2.72479,,,,
2,0.987453,1.92414,,,,
0,1.50452,1.70555,,,,
9,1.96963,0.932265,,,,
8,1.31876,1.38293,,,,
6,0.36875,2.57729,,,,
5,1.47513,1.56711,,,,
7,1.72336,1.04938,,,,
0,0.93566,2.02682,,,,
0,1.26199,1.70982,,,,
1,1.2104,1.69217,,,,
7,1.57815,1.08782,,,,
4,0.953581,1.85993,,,,
3,1.71687,0.908566,,,,
2,1.27181,1.88982,,,,
4,1.18249,1.57974,,,,
1,0.575324,2.40918,,,,
3,1.37145,1.31626,,,,
7,1.96964,0.916457,,,,
6,0.184361,2.99561,,,,
4,1.15497,1.45504,,,,
7,2.3933,0.808884,,,,
7,1.58884,1.21242,,,,
7,1.96272,0.798671,,,,
9,2.22461,0.784899,,,,
8,1.22072,1.54993,,,,
4,1.88356,0.97553,,,,
3,1.67514,1.19567,,,,
8,0.923728,1.99594,,,,
2,1.18091,1.62369,,,,
8,0.783354,1.8657,,,,
3,2.03323,0.785375,,,,
5,1.09886,1.76823,,,,
8,0.891657,1.80916,,,,
0,1.03933,2.04846,,,,
5,1.38764,1.71417,,,,
4,1.75696,1.1728,,,,
7,1.65437,1.13229,,,,
1,0.596246,2.24896,,,,
3,2.36618,0.909648,,,,
1,0.599513,2.239,,,,
7,1.88028,0.925188,,,,
9,2.5409,0.629209,,,,
6,0.302815,2.77901,,,,
2,1.41199,1.42853,,,,
0,0.55088,2.35503,,,,
9,2.6113,0.570817,,,,
1,0.610654,2.26164,,,,
7,1.8108,1.048,,,,
3,1.69773,1.01332,,,,
3,1.84099,0.973498,,,,
9,2.43806,0.674816,,,,
1,0.728692,2.02279,,,,
6,0.395712,2.62192,,,,
4,1.13933,1.29937,,,,
3,2.20456,1.628,,,,
9,2.27069,0.667326,,,,
8,1.14621,1.47331,,,,
2,1.5125,1.44072,,,,
1,0.630505,2.2173,,,,
8,1.4581,1.4582,,,,
6,0.274912,2.83257,,,,
4,1.07372,1.73252,,,,
1,0.769776,2.19324,,,,
5,1.27246,1.76762,,,,
5,1.36199,1.59949,,,,
6,0.242495,2.8946,,,,
5,2.38878,1.37887,,,,
0,1.44528,1.5627,,,,
1,0.794299,2.43628,,,,
2,1.42966,1.37663,,,,
3,2.6856,1.10761,,,,
4,1.48225,1.36094,,,,
5,0.913911,1.97705,,,,
6,0.394939,2.58918,,,,
7,1.88887,1.0373,,,,
8,0.88984,1.80148,,,,
9,2.09353,0.779253,,,,
0,0.724108,2.06294,,,,
1,1.23588,1.9592,,,,
2,1.34654,1.34103,,,,
3,1.86387,1.3179,,,,
4,1.2275,1.55337,,,,
5,1.28271,1.43578,,,,
6,0.543541,2.35339,,,,
7,2.11737,0.873344,,,,
8,1.45215,1.27497,,,,
9,2.37974,0.682108,,,,
0,0.761488,1.86605,,,,
1,0.96541,1.89016,,,,
2,1.13393,1.80171,,,,
3,1.50449,1.32281,,,,
4,0.921114,1.81797,,,,
5,0.932883,1.67598,,,,
6,0.294834,2.76295,,,,
7,1.85415,1.01231,,,,
8,0.839885,1.94478,,,,
9,2.39064,0.488431,,,,
6,0.368798,2.51676,,,,
9,2.66126,0.67613,,,,
7,2.24155,0.848351,,,,
0,1.20594,1.50112,,,,
2,1.1096,1.62719,,,,
3,1.76576,1.08905,,,,
4,2.14658,1.0012,,,,
3,2.15534,0.794024,,,,
8,1.2232,1.3509,,,,
5,0.687021,1.92686,,,,
1,0.760972,2.20769,,,,
3,1.60294,1.27373,,,,
0,0.572735,2.23322,,,,
1,0.773552,2.14701,,,,
2,1.44133,1.50864,,,,
1,0.79823,1.98625,,,,
3,1.50222,1.19594,,,,
2,0.955852,1.78777,,,,
0,0.964003,1.66543,,,,
7,1.98851,1.09435,,,,
2,1.55965,1.48617,,,,
6,0.395291,2.55359,,,,
4,1.68586,1.33535,,,,
0,0.829214,1.9415,,,,
5,1.49761,1.25587,,,,
9,1.70391,1.00146,,,,
9,1.9685,1.02683,,,,
8,1.32037,1.29817,,,,
9,2.21245,0.804796,,,,
5,0.798934,1.7989,,,,
3,1.85838,1.50912,,,,
1,0.838434,1.8074,,,,
7,2.21199,0.986866,,,,
4,1.58739,1.09475,,,,
7,2.49077,0.891584,,,,
0,0.883864,1.73177,,,,
0,1.19662,1.57354,,,,
6,0.314193,2.73156,,,,
6,0.283309,2.74465,,,,
6,0.321556,2.64299,,,,
3,1.71612,1.04975,,,,
7,2.38077,0.893546,,,,
4,1.74069,1.0247,,,,
2,1.47325,1.30351,,,,
8,0.899314,1.75177,,,,
9,1.60274,1.21234,,,,
8,1.15978,1.54728,,,,
7,1.9178,1.05912,,,,
1,1.01553,1.85285,,,,
4,1.18618,1.46771,,,,
0,1.06823,1.72956,,,,
4,1.0462,1.4244,,,,
8,0.980565,1.76249,,,,
5,1.05275,1.96712,,,,
2,1.01519,1.95524,,,,
3,1.89313,1.31684,,,,
9,2.3284,0.695403,,,,
0,0.881156,1.91487,,,,
